Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2.0,66.32915740050494,0.0,0.0,14.0,1495.0132089552167,0.07137472242439906,0.0748477182302695,3.266188259921832,0.0,May,2,8,5,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,18.0,928.0597560896019,0.5262394612604503,0.4077274395965879,84.19478325536105,0.2,May,3,8,5,5,Returning_Visitor,False,True
2.0,142.58511335743611,3.0,63.733841887792636,18.0,918.4095766383967,0.031029635189138153,0.0,4.6361976856747225,0.0,Nov,3,13,4,3,Returning_Visitor,False,False
1.0,59.041876940926855,2.0,43.933715288889374,7.0,485.2895553053939,0.3849465601140519,0.2471415598362235,2.379812145762572,0.0,May,3,1,5,1,New_Visitor,False,True
2.0,291.6125727204478,0.0,0.0,14.0,2770.8935566163314,0.09201105764906929,0.05382695448365239,6.393301385647749,0.0,Nov,3,6,2,7,Returning_Visitor,False,False
2.0,17.380319558358607,0.0,0.0,18.0,3046.654331898471,0.15828027464598513,0.05494275617434234,5.419359358677442,0.0,May,3,4,8,5,Returning_Visitor,False,True
0.0,0.0,1.0,46.47164974701654,21.0,80.5640898181236,0.28463384411699383,0.2509236988849001,4.76187899951403,0.0,Nov,3,10,3,11,Returning_Visitor,True,False
0.0,0.0,3.0,31.44408931811136,7.0,210.88284674836336,0.33942463001217227,0.13960850977345743,84.1049647752471,0.0,Mar,3,4,2,2,Returning_Visitor,False,True
2.0,845.5438599488208,1.0,32.38196514892207,15.0,3831.425008906048,0.6143042595399569,0.5254406622672696,1.8834083526225456,0.0,Nov,3,3,2,10,New_Visitor,False,False
4.0,127.22574159169703,0.0,0.0,26.0,6068.751726104526,0.3176152929163076,0.2685780632738064,12.520866693334561,0.0,Jun,2,9,3,2,Returning_Visitor,False,False
11.0,40.14452553992456,0.0,0.0,15.0,2192.0633209866196,0.6551795237985538,0.5520436324461878,3.5903447949776863,0.0,Oct,2,9,3,7,Returning_Visitor,True,False
9.0,381.3924215823786,0.0,0.0,4.0,323.7858643042957,0.2978855901770806,0.20274610488318956,4.430461827340469,0.0,Mar,3,7,5,1,Returning_Visitor,False,False
3.0,149.86314273941107,0.0,0.0,8.0,1239.4350999403666,0.13977362893130077,0.13173204203148461,0.836827027470187,0.0,Nov,2,1,3,1,Returning_Visitor,True,False
3.0,110.4896314225674,0.0,0.0,22.0,467.0482693269763,0.7071004810429515,0.5979870574895902,5.622845038468455,0.0,Dec,5,7,3,1,Returning_Visitor,True,False
4.0,318.5644048187505,0.0,0.0,15.0,155.84708463450636,0.28529852394287747,0.1766926352434069,0.3566742381340873,0.0,May,2,8,6,13,Returning_Visitor,True,False
6.0,148.33721224675872,0.0,0.0,9.0,2590.7972279683536,0.156608573455733,0.04446628922006299,1.331415428424071,0.0,Mar,2,8,2,5,Returning_Visitor,True,False
10.0,161.83150397044304,0.0,0.0,3.0,1359.302233327859,0.46490642110425134,0.34024233676041477,2.9067685658292044,0.0,Mar,3,9,5,2,New_Visitor,False,False
4.0,192.92267719427264,0.0,0.0,9.0,592.0529626585187,0.510592650860864,0.41007584926309965,59.55024422374747,0.8,Nov,3,5,5,1,Returning_Visitor,True,True
6.0,623.1082736386081,0.0,0.0,15.0,3216.641903631783,0.03745489984455237,0.0,1.7677257230317016,0.0,Nov,3,4,7,2,New_Visitor,False,True
5.0,888.2862861015104,0.0,0.0,23.0,672.6850184488926,0.21206777437968832,0.14664632281447806,5.113935122751494,0.0,Sep,2,1,3,2,Returning_Visitor,True,False
1.0,87.18091517519007,0.0,0.0,8.0,135.28808121166185,0.2880429559244039,0.13830983728693183,1.317135301785778,0.0,May,2,4,8,5,Returning_Visitor,False,False
1.0,37.90280914666589,0.0,0.0,17.0,165.62277906257503,0.12169571718510006,0.0,48.40735917946605,0.2,May,5,2,3,1,Returning_Visitor,False,True
2.0,219.66329456719245,0.0,0.0,9.0,3279.806357324185,0.19975894025997784,0.13076395288304984,2.097016586937496,0.0,Oct,2,6,3,5,Returning_Visitor,False,False
0.0,0.0,2.0,73.35369236901818,3.0,158.22342640380876,0.19568838125935778,0.22346004745278178,17.081469180608064,0.0,Aug,2,4,2,1,New_Visitor,True,True
2.0,223.09173748957505,0.0,0.0,3.0,89.97563004589905,0.14809662431931592,0.1315227520026447,3.402509718584273,1.0,Dec,2,3,4,1,Returning_Visitor,False,False
4.0,209.8084215360365,0.0,0.0,10.0,2635.8756322427284,0.1468899637734309,0.07238584799825912,2.5044304848360204,0.0,Mar,3,9,5,14,Returning_Visitor,False,False
5.0,126.3266480537677,0.0,0.0,32.0,11187.960819804486,0.05816706528744778,0.0,68.33163391757493,0.0,Nov,3,7,3,3,Returning_Visitor,True,True
2.0,188.559987942894,1.0,27.867363448417347,16.0,78.82619615700105,0.10590303415898265,0.09248179660519873,3.2514809281301273,0.6,May,3,3,9,1,Returning_Visitor,False,False
5.0,215.42576435642354,0.0,0.0,25.0,2581.0635349320123,0.43023102482365944,0.2973402281527338,1.138979836357305,0.0,May,3,10,2,1,New_Visitor,False,False
4.0,309.680121086178,0.0,0.0,4.0,1388.4149113658343,0.2692894329349916,0.2855755324026673,2.742933621814871,1.0,Nov,3,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,57.73183168175198,0.5929394599110718,0.5026173753839959,0.012076169187006552,0.0,Nov,2,7,8,2,Returning_Visitor,False,False
11.0,439.62093410619957,0.0,0.0,21.0,3251.430790522977,0.022957284588847618,0.014039150722565206,0.18272430808378362,0.0,Dec,3,13,9,1,Returning_Visitor,False,False
2.0,682.7456347127568,0.0,0.0,3.0,75.61718535852246,0.2443475634874974,0.1833025871182676,0.27508124019438795,0.0,Mar,5,8,4,5,Returning_Visitor,True,False
3.0,146.5716616673206,0.0,0.0,12.0,749.2581217216215,0.2880917424798771,0.2788747517418433,4.908456771605019,0.0,Mar,2,5,6,8,Returning_Visitor,False,False
2.0,662.6940088902966,0.0,0.0,8.0,300.66262627139747,0.21889086546793485,0.17814367468281647,0.8739863885724675,0.0,Nov,1,2,9,5,Returning_Visitor,False,False
0.0,0.0,2.0,62.60294446192756,17.0,884.3081552875062,0.47870490850077935,0.27400610303878664,1.173601182125811,0.0,Oct,2,1,7,1,Returning_Visitor,False,False
6.0,87.68375378910906,0.0,0.0,2.0,275.499480944884,0.5559887960010411,0.40812817820002073,5.081577931873229,0.0,May,3,6,5,1,Returning_Visitor,True,False
3.0,239.1722345866273,0.0,0.0,10.0,452.0783486368867,0.22168521222722806,0.2008388095306997,7.942968812284542,0.0,Mar,2,3,8,20,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,218.2404370371835,0.4106386941820879,0.3582263121497579,173.7808574553791,0.0,Mar,3,3,1,2,Returning_Visitor,False,True
0.0,0.0,2.0,19.0540610075282,10.0,578.9539070298475,0.4509416601321834,0.36804895841132795,1.6099247126233325,0.0,Dec,6,7,9,2,Returning_Visitor,False,True
1.0,424.31291982768266,0.0,0.0,16.0,475.93595250619325,0.27916297186035444,0.10442611243335335,0.7469788468608181,0.0,May,2,11,3,5,Returning_Visitor,False,False
3.0,0.2565253693758982,1.0,7.621087598145251,12.0,499.85227375073646,0.005791816563067622,0.02234330633478965,35.03571562164974,0.0,May,2,2,7,5,New_Visitor,True,True
3.0,145.01769015344752,0.0,0.0,2.0,710.2655039513216,0.22849689186347852,0.266935632064542,3.899650522571045,0.0,May,2,1,3,1,Returning_Visitor,False,False
0.0,0.0,2.0,5.6025048250582845,1.0,44.496226953139264,0.10160226875746181,0.08263591937011608,4.056466899399721,0.0,May,2,11,5,5,New_Visitor,False,False
4.0,178.72213295631283,0.0,0.0,6.0,407.2932752918421,0.49392095030173705,0.3696221141670203,38.9763983886351,0.0,Mar,2,2,6,13,Returning_Visitor,False,True
3.0,667.9700699867401,1.0,9.395068158458574,23.0,311.36703732554344,0.49102827690185,0.4906002963342837,1.7392323938680456,0.0,Sep,7,4,2,3,Returning_Visitor,False,False
4.0,528.966491895628,0.0,0.0,9.0,2388.267028964977,0.26957715706531565,0.29520342535165484,2.9949572013872943,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
6.0,108.10305469608127,2.0,229.97301597626455,13.0,232.72834161300966,0.4224889630219938,0.29598369216671033,16.860333960670594,0.0,Nov,3,4,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,6510.268317476699,0.09374813088705278,0.09005923477770561,2.377983069767763,0.0,May,2,10,7,20,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,3218.046332735366,0.16541996510126178,0.13813319766569587,0.19063938596679186,0.0,Sep,2,9,6,5,New_Visitor,True,False
4.0,167.81106054172278,0.0,0.0,32.0,2286.5260040516246,0.632583592541199,0.47642389872922986,1.4727433645268309,0.0,Dec,2,4,1,2,Returning_Visitor,False,False
3.0,100.43789518127477,0.0,0.0,15.0,505.50326152222715,0.170388584836304,0.2533691044613897,12.45403791122719,0.0,Nov,3,1,8,20,Returning_Visitor,False,True
0.0,0.0,2.0,188.24403494145085,6.0,539.2718959426772,0.19895477546023446,0.09521437528538991,0.8661959225912241,0.0,Sep,6,5,9,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,48.99082753471438,0.20482262274766247,0.2026684076792102,7.1092122383861875,0.0,May,2,1,4,10,Returning_Visitor,False,False
1.0,63.83254721005103,0.0,0.0,56.0,5741.798517335752,0.17153123745615204,0.10958766785611009,5.226587571044407,0.0,May,2,5,8,19,Returning_Visitor,False,False
2.0,237.22891105501134,0.0,0.0,5.0,42.03969086417988,0.08837782536295236,0.07867280101991593,0.7713728581633934,0.4,Nov,5,1,5,1,New_Visitor,False,False
2.0,545.8564623102328,0.0,0.0,29.0,253.9497287029506,0.3361152390097077,0.22335487050863556,3.548424449364197,0.0,Dec,2,10,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,34.0,3188.4386029146917,0.04594716901330178,0.0,2.8446790566683307,0.0,Nov,5,8,9,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,9.0,644.2604804186659,0.5089661575007157,0.4281826662350788,0.8512413751756829,0.0,Sep,5,1,9,20,Returning_Visitor,False,False
1.0,146.93766648515953,2.0,109.07087313039099,14.0,609.707112156267,0.34872520061309736,0.2650854170989575,15.616553950802993,0.0,Nov,3,8,9,17,New_Visitor,False,True
3.0,33.37778506779438,0.0,0.0,8.0,411.95843192081634,0.3348608145607015,0.22482495017261758,0.82205207883739,0.0,Jun,2,12,2,1,Other,True,False
2.0,258.1813076375734,0.0,0.0,5.0,24.61098980140873,0.1679240370379054,0.17343348329027736,4.4441118315556745,0.0,Mar,3,2,7,20,Returning_Visitor,False,True
2.0,79.39575204360015,0.0,0.0,11.0,117.37583541255164,0.016076417223204215,0.04469658889006173,2.88595749231411,0.2,Oct,2,2,2,13,New_Visitor,False,False
2.0,85.82265472530727,2.0,21.231847826818292,8.0,1382.344234749116,0.1323969699227769,0.0,3.4217659218478067,0.0,Dec,2,1,1,5,Returning_Visitor,False,False
0.0,0.0,3.0,137.05106124561968,15.0,1942.1243350504171,0.6095970115261204,0.5157148806708132,2.0411571124358874,0.0,May,2,2,2,17,New_Visitor,False,False
4.0,41.8974353659106,0.0,0.0,12.0,1824.1506865861134,0.6336244828171146,0.5907837867211251,6.248364227104281,0.0,Nov,3,9,3,2,Returning_Visitor,True,False
3.0,328.222321039913,0.0,0.0,5.0,90.4587148218895,0.10722692043210318,0.09546767370171386,6.772050478897502,0.0,May,5,2,7,1,Returning_Visitor,False,False
0.0,0.0,1.0,46.73871444166924,18.0,5168.399896642168,0.2324807381967709,0.11372071043704103,116.46585577133813,0.0,Sep,2,1,2,5,Returning_Visitor,False,True
1.0,55.786792464441234,1.0,105.00623093550288,16.0,301.8355378199604,0.4164633587495582,0.31133088584352536,1.3767694062179745,0.0,Mar,3,2,5,2,Returning_Visitor,False,False
2.0,34.06769125726936,2.0,189.0282141688039,10.0,3554.5382672096816,0.3566971779091396,0.19534853648936976,4.037431548947474,0.0,Jun,2,10,1,20,Returning_Visitor,True,False
2.0,59.3999090514773,0.0,0.0,4.0,359.87153569148427,0.08817256096226475,0.18304480520532562,1.7322629461740058,0.0,Nov,4,11,1,1,Returning_Visitor,True,False
2.0,14.105732487296631,0.0,0.0,22.0,471.78470620709214,0.501022002379479,0.40600561139630453,33.627855209308755,0.0,May,3,7,9,5,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,8.0,2129.903324958892,0.41918959284099,0.26501936304944024,0.6725044391139195,0.0,Nov,2,4,3,1,New_Visitor,False,False
2.0,117.67367784898278,0.0,0.0,5.0,123.88767358406099,0.07108345855683353,0.0792567347692534,1.4510373299090233,0.8,Nov,5,7,4,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,111.82762671498402,0.36079018053343276,0.3460902854431421,10.56670903742443,0.0,Dec,2,5,7,7,Returning_Visitor,False,True
16.0,1894.5823601235395,4.0,52.612230809743664,6.0,111.95736523397352,0.1608412672994323,0.14526368677435686,3.702927681576642,0.0,May,2,11,7,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,724.983751314069,0.22266991612162748,0.18199845537097334,4.60020903558688,1.0,May,2,4,1,1,New_Visitor,False,False
1.0,46.09996478769976,1.0,52.62105135302291,6.0,25.38637207778809,0.33237385511795936,0.2799094220087121,0.9738931108721385,0.0,Mar,4,8,2,5,New_Visitor,False,False
0.0,0.0,1.0,84.64884055026761,6.0,1456.0266330163122,0.4543647156185735,0.38337884553830187,1.3091555045963612,0.0,Dec,1,1,5,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,205.0591119535791,0.700689086823404,0.5539865247377528,2.2110061571679416,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
12.0,4288.673749509131,0.0,0.0,18.0,1032.0775100284113,0.1977260213428293,0.2188929831024149,17.02675731326847,0.0,Sep,5,5,6,1,Returning_Visitor,False,True
1.0,20.98739852542561,0.0,0.0,8.0,925.9588515184421,0.07467201999755689,0.04164729323546853,0.16907703320298012,0.0,Nov,2,4,8,2,Returning_Visitor,True,False
7.0,88.86645453232006,0.0,0.0,8.0,605.5834780581082,0.01945272769407444,0.0,1.912271297032929,0.0,Sep,2,11,6,2,Returning_Visitor,False,False
2.0,101.85854903317764,1.0,110.94246111723572,9.0,2021.4486108321814,0.24092625180716484,0.23818904288314285,1.8254505636798402,0.0,Nov,5,4,2,8,New_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,1402.571629604954,0.3029173976444296,0.19412127254835565,0.948066256495941,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,726.930857642664,0.030431105789325143,0.05362048021824415,20.52352425954272,0.0,Nov,2,10,6,1,Returning_Visitor,False,True
3.0,103.28422043497278,1.0,50.096999107439586,23.0,826.9608088824174,0.31274339232887544,0.24511023725271777,2.0462562764566936,0.0,Mar,3,4,4,20,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,4237.911424937994,0.5352548332656257,0.47452682877383784,27.14161133828404,0.0,Nov,5,3,4,2,Returning_Visitor,True,True
1.0,108.22084334117463,0.0,0.0,12.0,2104.4597061131376,0.31445780763087283,0.17561592495928702,11.815606830943366,0.4,Nov,1,5,4,7,Returning_Visitor,False,False
9.0,482.4277462844617,0.0,0.0,10.0,2598.497128393929,0.13981868169318895,0.07789697447150595,3.0026044806701186,0.0,Nov,3,9,4,1,Returning_Visitor,False,False
12.0,1441.786388553756,0.0,0.0,6.0,236.1863243192305,0.11435126484010383,0.1523860427610189,3.3300681571856563,1.0,Mar,3,6,8,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,1260.5287598022771,0.3779749388091454,0.22539100315864236,2.517040263116118,0.0,May,2,7,6,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,2897.535171153768,0.06325856267201319,0.08493583084964004,0.6737724026838064,0.0,May,2,2,7,2,Returning_Visitor,True,False
1.0,28.339071602652215,0.0,0.0,16.0,1520.3407632164794,0.21093033297439723,0.14929687153391397,1.7116875411165648,0.0,May,2,7,2,8,Returning_Visitor,False,False
2.0,98.10904991023504,1.0,17.09424903235781,5.0,373.1697409551049,0.21158275772684085,0.10823160324465379,4.216037570869688,0.0,Mar,2,7,5,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,11.0,1120.7568616649487,0.3112423999199574,0.29937761709691674,0.18259072751289313,0.0,Dec,2,8,3,5,Returning_Visitor,True,False
4.0,96.80536993215813,1.0,127.65095838936737,25.0,6402.178500239115,0.1944113737602722,0.15991246971976739,0.258071024858353,0.0,Sep,2,2,2,16,Returning_Visitor,False,False
4.0,545.015320617315,0.0,0.0,23.0,2424.3853410835122,0.2386606883395224,0.22962069573890018,0.9106990947807118,0.0,May,2,5,9,2,Returning_Visitor,False,False
1.0,189.7659802411941,2.0,32.00644957206374,27.0,3224.0660162707177,0.6818654003385105,0.5726949265194378,2.8495726167829725,0.0,May,3,2,5,10,Returning_Visitor,False,False
3.0,358.08731644998494,2.0,16.296317382076285,14.0,1746.5318500834085,0.3607341131500766,0.2562049950653643,3.4785731123151713,0.0,May,2,5,1,2,Returning_Visitor,True,False
3.0,289.3621898758476,0.0,0.0,12.0,579.705013100191,0.006711891962843983,0.0,1.3746615396568773,0.0,Oct,2,2,8,1,Returning_Visitor,False,False
1.0,71.11954383546615,0.0,0.0,13.0,676.5572451962397,0.3855686667378863,0.30560039929996796,0.1990657079176668,0.2,Sep,3,1,7,2,Returning_Visitor,False,False
0.0,0.0,1.0,12.805139330906538,6.0,298.43346070682287,0.6574057832671311,0.5606061078678942,2.311421416441491,0.0,Dec,5,5,9,1,Returning_Visitor,False,False
1.0,200.5469259853716,0.0,0.0,14.0,3395.3069860894316,0.0939121702183249,0.0,4.734087512419214,0.2,Aug,2,12,3,5,Returning_Visitor,False,False
4.0,334.6954085088652,2.0,420.39237449060204,15.0,1616.4661671279239,0.1869860200645604,0.21210244437038367,1.2233799133836611,0.8,Dec,2,13,9,1,New_Visitor,True,False
0.0,0.0,0.0,0.0,15.0,5869.986584794522,0.44118845658955974,0.40209838440521456,0.1298236755836827,0.0,Dec,5,6,8,20,Returning_Visitor,False,False
4.0,192.99748477578814,0.0,0.0,8.0,59.18313006601652,0.2577508221920678,0.3289877116226893,5.0412835530733116,0.0,May,3,10,4,7,New_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,2281.501216483868,0.09928538324640067,0.10689903522818182,5.759555824287987,0.0,Dec,1,13,6,11,Returning_Visitor,False,False
1.0,6.407353247459543,0.0,0.0,13.0,292.59923159597605,0.4316927536242564,0.3444549301663282,1.7360271993009913,0.0,Mar,2,3,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,293.4044243171877,0.09764952293580384,0.17004763722462576,1.289590344665054,0.0,Nov,5,13,2,2,Returning_Visitor,False,False
7.0,273.0073395955571,1.0,75.31042828333293,29.0,392.5210837918996,0.18096772891335788,0.17014775988179082,2.5556260138299076,0.0,May,3,12,4,1,Returning_Visitor,False,False
8.0,436.25096815142354,0.0,0.0,6.0,0.6711311254370242,0.5330974814688636,0.4406105600285209,0.2164341321708716,0.0,Dec,2,10,6,1,Returning_Visitor,False,False
0.0,0.0,1.0,2.5306939964321664,13.0,241.72579327311487,0.3557609291908126,0.25260407223537007,2.5875636126941846,0.0,Dec,3,11,4,12,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,3241.4213006534164,0.0958215566972158,0.08557300937449983,1.1034244996358462,0.0,Nov,3,1,5,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,548.0532257904754,0.21968075650185817,0.15567317875561043,92.37851425429818,0.0,Nov,2,5,1,12,Returning_Visitor,False,True
1.0,149.29868442817735,1.0,2.255422454272025,2.0,50.615192119256726,0.3248137175245978,0.3132133889069889,0.1576844324272567,0.0,May,2,8,3,1,New_Visitor,True,False
4.0,43.98222356035192,0.0,0.0,13.0,1452.3816530427714,0.34775714997934304,0.2048030731278288,3.0893362607775945,0.0,Mar,1,8,6,13,Returning_Visitor,True,False
3.0,203.74658071542848,0.0,0.0,12.0,85.87395668547097,0.21628962745523397,0.1888187721895993,6.3779440805095815,0.0,May,4,11,2,8,Returning_Visitor,False,False
7.0,432.3033208671042,1.0,53.47055582550527,30.0,384.64856862761116,0.18902232719672088,0.14058286056483008,8.067421804062588,1.0,May,3,7,5,2,Returning_Visitor,False,False
2.0,27.107874863781362,0.0,0.0,15.0,4160.968249957441,0.0058476002271300245,0.07953355002042663,10.898266063424712,0.2,Nov,5,6,1,4,New_Visitor,True,True
2.0,44.99142434119109,0.0,0.0,7.0,287.87889248657217,0.35378458179952627,0.29915817030508024,0.5011205000444179,0.0,May,3,13,8,5,Returning_Visitor,False,False
1.0,55.50658027021753,1.0,26.83175568668014,9.0,1669.2073465777494,0.23491834390650398,0.19737983639967907,4.1104147568234,0.0,Dec,4,1,8,5,New_Visitor,True,False
5.0,294.6350849971113,0.0,0.0,32.0,3554.719743548243,0.21158588613417903,0.14696664338419504,0.6689915678289913,0.0,Nov,3,8,1,2,Returning_Visitor,True,False
1.0,184.26127266329044,0.0,0.0,51.0,11978.890503313187,0.01895601522166096,0.0,0.7116173237626854,0.0,Nov,2,6,7,12,Returning_Visitor,False,False
2.0,28.753816522131533,0.0,0.0,9.0,1321.8709575268338,0.6531999332181759,0.48846051683375186,0.25236805060878714,0.0,Mar,3,4,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,324.93302682288527,0.44429249549817723,0.33339959547150244,8.534090631629432,0.0,Dec,2,6,5,12,Returning_Visitor,False,False
3.0,65.88800370972952,0.0,0.0,6.0,663.3282470768715,0.7533384603221499,0.5513227720852419,0.405044842566443,0.0,Dec,5,11,4,20,New_Visitor,False,False
1.0,122.08036269549993,0.0,0.0,10.0,481.44793626256967,0.3064360403946281,0.18878031401632486,3.5949508153283274,0.0,Jul,5,12,2,1,Returning_Visitor,True,True
4.0,77.83322373141701,0.0,0.0,7.0,736.5893356941917,0.24887913824457525,0.1368792437532304,0.02490666736726903,0.0,Nov,3,12,4,5,New_Visitor,True,False
1.0,183.20756919251954,1.0,1.9647462299656324,18.0,1259.5333343473249,0.22553316214464683,0.23509010874245687,6.621243370731177,0.0,Nov,5,6,1,1,Returning_Visitor,False,False
